"상세영업상태코드","사업장명","시군구명","동리명","설립년도","폐업년도","영업기간"
1,"강동 베이커리","강동구","명일동",2002,0,20
1,"이베이커리 명일점","강동구","명일동",2002,0,20
1,"허가네","강동구","성내동",2017,0,5
1,"뚜레쥬르 상암DMC점","마포구","상암동",2010,0,12
1,"스윗한 마녀","마포구","동교동",2010,0,12
1,"파리바게트마포성서점","마포구","성산동",2010,0,12
1,"로스팅마스터즈","마포구","서교동",2015,0,7
1,"푸하하크림빵(FUHAHA CREAM BREAD)","마포구","동교동",2015,0,7
1,"뚜레쥬르","강서구","가양동",1998,0,24
1,"광화문빵집","마포구","성산동",2009,0,13
1,"소문난빵집","동대문구","제기동",2008,0,14
1,"제이피케이터링(JP Catering)","동대문구","휘경동",2008,0,14
1,"코코호도 전농점","동대문구","전농동",2008,0,14
1,"그랑프리빵","동대문구","청량리동",2008,0,14
1,"이에나파이","동대문구","제기동",2000,0,22
1,"빵들의수다","동대문구","전농동",2001,0,21
1,"파리바게뜨청량리점","동대문구","청량리동",2002,0,20
1,"뚜레쥬르","마포구","망원동",2006,0,16
1,"파리바게뜨광흥창역점","마포구","구수동",2006,0,16
1,"파리바게트공덕점","마포구","신공덕동",1998,0,24
1,"마르메종과자점","마포구","중동",1998,0,24
1,"퐁포네뜨","마포구","서교동",2014,0,8
1,"토비아스","강동구","성내동",2016,0,6
1,"가드니아 여주제빵소","강동구","상일동",2016,0,6
1,"(주)원앤온니에이엠씨","마포구","서교동",2016,0,6
1,"김용기과자점","강서구","공항동",1988,0,34
1,"뚜레쥬르신방화마곡점","강서구","마곡동",2014,0,8
1,"산토리니의아침(우장산역점)","강서구","화곡동",2014,0,8
1,"파리바게트마포오거리점","마포구","공덕동",2012,0,10
1,"피오니","마포구","연남동",2013,0,9
1,"경동제과","동대문구","제기동",2009,0,13
1,"뽀르뚜아과자점","동대문구","이문동",2009,0,13
1,"그래인스","강동구","천호동",2016,0,6
1,"바른종베이커리","강동구","암사동",2016,0,6
1,"블랑제리 진(Boulangerie Jin)","강동구","둔촌동",2016,0,6
1,"브레드앤밀","강동구","명일동",2016,0,6
1,"버터림","마포구","망원동",2016,0,6
1,"파리바게뜨","강동구","암사동",1999,0,23
1,"던킨도너츠","강동구","명일동",1999,0,23
1,"달콤베이킹스튜디오&Dessert","마포구","공덕동",2015,0,7
1,"스윗비","마포구","서교동",2015,0,7
1,"오늘의빵","마포구","도화동",2015,0,7
1,"에스에프베이글(SF Bagels)","마포구","연남동",2015,0,7
1,"베이커리(BAKERY) 암사점","강동구","암사동",2010,0,12
1,"뚜레쥬르(길동신명점)","강동구","길동",2010,0,12
1,"뚜레쥬르 천호역점","강동구","천호동",2010,0,12
1,"파리바게뜨 천호중앙점","강동구","천호동",2010,0,12
1,"파리바게뜨 서울시립대점","동대문구","전농동",2009,0,13
1,"파리바게뜨","동대문구","제기동",2009,0,13
1,"데이앤데이 이문점","동대문구","이문동",2009,0,13
1,"파리바게뜨 제기동역점","동대문구","용두동",2009,0,13
1,"뚜레쥬르 신이문점","동대문구","이문동",2010,0,12
1,"파리바게뜨 장안2동점","동대문구","장안동",2010,0,12
1,"파리바게뜨 강동구청점","강동구","성내동",2006,0,16
1,"코코호도(명일점)","강동구","명일동",2007,0,15
1,"뚜레쥬르 고덕점","강동구","명일동",2007,0,15
1,"뚜레쥬르","강서구","내발산동",2005,0,17
1,"Bread Factory(브레드팩토리)","강서구","내발산동",2006,0,16
1,"파리바게트(방화역점)","강서구","방화동",2006,0,16
1,"파리바게뜨 가양역점","강서구","등촌동",2006,0,16
1,"느헤미야52","강서구","방화동",2017,0,5
1,"파리바게뜨 강서구청점","강서구","화곡동",2004,0,18
1,"파리바게트 화곡역점","강서구","화곡동",2004,0,18
1,"던킨도너츠","강서구","염창동",2004,0,18
1,"파리바게뜨","강서구","염창동",2004,0,18
1,"파리바게뜨 염창역점","강서구","염창동",2005,0,17
1,"주원베이커리","강서구","화곡동",2005,0,17
1,"경성빵공장 올림픽공원점","강동구","성내동",2012,0,10
1,"베이커리(BAKERY) 길동점","강동구","길동",2012,0,10
1,"버터베이커리","마포구","동교동",2016,0,6
1,"뚜레쥬르","강동구","둔촌동",1999,0,23
1,"파리바게뜨 고덕래미안힐스점","강동구","고덕동",2017,0,5
1,"파리바게뜨 고덕래미안힐스I점","강동구","고덕동",2017,0,5
1,"파리바게트 엘림점","구로구","신도림동",2011,0,11
1,"파리바게뜨 구로제일점","구로구","구로동",2011,0,11
1,"파리바게뜨온수남부점","구로구","온수동",2011,0,11
1,"뚜레쥬르(온수역남부점)","구로구","온수동",2011,0,11
1,"몽블랑제 신도림3호점","구로구","신도림동",2011,0,11
1,"몽블랑제 신도림2호점","구로구","신도림동",2011,0,11
1,"몽블랑제 신도림1호점","구로구","신도림동",2011,0,11
1,"뚜레쥬르","강서구","화곡동",2009,0,13
1,"쁘띠보뇌르","마포구","망원동",2011,0,11
1,"코운코운","마포구","상수동",2014,0,8
1,"뚜레쥬르마포아현점","마포구","아현동",2014,0,8
1,"피오니","마포구","서교동",2014,0,8
1,"뚜레쥬르","마포구","연남동",2004,0,18
1,"퐁포네뜨","마포구","서교동",2004,0,18
1,"앤티앤즈 가양점","강서구","가양동",2016,0,6
1,"몽블랑제 등촌점","강서구","등촌동",2010,0,12
1,"엔젤 라투라레","강동구","길동",2013,0,9
1,"하에레츠(HaereTz)","강동구","암사동",2013,0,9
1,"베이커리 미카","강동구","고덕동",2015,0,7
1,"르방","마포구","상수동",2006,0,16
1,"코코호도 방화역점","강서구","방화동",2010,0,12
1,"한마음세상","강서구","화곡동",2010,0,12
1,"미지엄","마포구","상암동",2018,0,4
1,"롤링핀 합정메세나폴리스점","마포구","서교동",2018,0,4
1,"아토치즈케이크","마포구","상암동",2018,0,4
1,"봉쥬르 마카롱","마포구","신수동",2018,0,4
1,"황인상 브레드","마포구","신공덕동",2018,0,4
1,"파리바게뜨 신방화","강서구","방화동",2008,0,14
1,"베이커리(BAKERY)","강서구","가양동",2009,0,13
1,"뚜레쥬르화곡역점","강서구","화곡동",2007,0,15
1,"뚜레쥬르 상일세종점","강동구","상일동",2013,0,9
1,"파리바게트(합정역사거리점)","마포구","합정동",2003,0,19
1,"빵길따라(Along bread)","마포구","연남동",2018,0,4
1,"어글리베이커리(Ugly Bakery)","마포구","망원동",2018,0,4
1,"베이커리복.bock","마포구","창전동",2018,0,4
1,"강남식빵","마포구","서교동",2018,0,4
1,"갸또미르(gateau mir)","마포구","신수동",2018,0,4
1,"반반(vanvan)","마포구","망원동",2018,0,4
1,"파리바게뜨","강동구","둔촌동",1996,0,26
1,"비다펠리즈","마포구","공덕동",2011,0,11
1,"파리바게뜨 까치산역점","강서구","화곡동",1996,0,26
1,"파리바게뜨 화곡본동점","강서구","화곡동",1997,0,25
1,"파리바게뜨강서블루나인점","강서구","염창동",2009,0,13
1,"몽블랑제 발산점","강서구","내발산동",2009,0,13
1,"파리바게뜨 상암점","마포구","상암동",2012,0,10
1,"뚜레쥬르 가양프라자점","강서구","가양동",2008,0,14
1,"파리바게뜨 내발산","강서구","내발산동",2008,0,14
1,"뚜레쥬르 우장산역점","강서구","화곡동",2008,0,14
1,"(주)파리크라상 파리바게뜨 김포공항점","강서구","방화동",2013,0,9
1,"보나세라오가닉베이커리","강서구","등촌동",2013,0,9
1,"베이커리 강서점 행사매대1","강서구","등촌동",2011,0,11
1,"오 빵 이씨(Oh! pain ici)","강서구","등촌동",2013,0,9
1,"두리앙과자점","강동구","상일동",2001,0,21
1,"파리바게트길동점","강동구","길동",1996,0,26
1,"파리바게트 가양시드점","강서구","가양동",2009,0,13
1,"파리바게뜨발산중앙점","강서구","내발산동",2010,0,12
1,"뚜레쥬르까치산점","강서구","화곡동",2010,0,12
1,"부산뉴욕제과","동대문구","장안동",1984,0,38
1,"합정본점호밀밭의호두꾼(호밀호두)","마포구","서교동",2008,0,14
1,"파리바게뜨합정역점","마포구","서교동",2008,0,14
1,"파리바게뜨  신촌숲길점","마포구","창전동",2000,0,22
1,"쇼콜라윰","마포구","서교동",2008,0,14
1,"브래드 가든","강동구","암사동",2001,0,21
1,"빚은 개화산역점","강서구","방화동",2010,0,12
1,"데이앤데이 가양점 행사","강서구","가양동",2010,0,12
1,"브레드엣홈(Bread at home)","강서구","공항동",2012,0,10
1,"파리바게뜨 발산역점","강서구","등촌동",2010,0,12
1,"몽블랑제 강서점","강서구","화곡동",2011,0,11
1,"파리바게뜨","마포구","동교동",1999,0,23
1,"르네상스","마포구","대흥동",1999,0,23
1,"뽀르뚜아과자점","마포구","동교동",2000,0,22
1,"글로리아제과점","강서구","화곡동",2009,0,13
1,"쥬떼므과자점","강서구","등촌동",2009,0,13
1,"팡쥬르","강동구","고덕동",2016,0,6
1,"나폴레옹제과점","강동구","천호동",2016,0,6
1,"르빵나무","강동구","암사동",2016,0,6
1,"블롱쉬","강동구","암사동",2017,0,5
1,"파리바게뜨 강동성내점","강동구","성내동",2017,0,5
1,"(주)파리바게뜨","강동구","명일동",2003,0,19
1,"(주)신세계푸드 베이커리 천호점","강동구","천호동",1999,0,23
1,"쉐프 장과자점","마포구","신수동",1995,0,27
1,"몽블랑제월드컵점","마포구","성산동",2008,0,14
1,"파리바게트","마포구","대흥동",2001,0,21
1,"앤티앤스 메세나폴리스점","마포구","서교동",2012,0,10
1,"바나프레소 길동역점","강동구","길동",2016,0,6
1,"세이버리 베이커리(Savory bakery)","강동구","성내동",2016,0,6
1,"키다리아저씨","마포구","성산동",2013,0,9
1,"(주)퍼블리크","마포구","구수동",2013,0,9
1,"뚜레쥬르 강서수명산 파크","강서구","내발산동",2012,0,10
1,"델리스(Delice)","강서구","외발산동",2012,0,10
1,"모에뜨","강서구","등촌동",2011,0,11
1,"파리바게뜨 성산행복점","마포구","성산동",2007,0,15
1,"Grain ble 그랭블레","마포구","서교동",2013,0,9
1,"브라운베이커리","강서구","화곡동",2010,0,12
1,"김수광통밀빵","마포구","성산동",2017,0,5
1,"리틀빅토리(LITTLE VICTORY)","마포구","연남동",2017,0,5
1,"루틴","강동구","암사동",2018,0,4
1,"알토브레드(ALTO BREAD)","마포구","대흥동",2016,0,6
1,"엘마론 바겟트","강동구","명일동",2015,0,7
1,"라베이크","강동구","명일동",2015,0,7
1,"브레드시오","마포구","도화동",2016,0,6
1,"파리바게뜨개봉역북부점","구로구","개봉동",2010,0,12
1,"파리바게트 구로역점","구로구","구로동",2010,0,12
1,"파리바게뜨(구로대림)","구로구","신도림동",2010,0,12
1,"파리바게트 구일역점","구로구","구로동",2010,0,12
1,"파리바게트오류역점","구로구","오류동",2010,0,12
1,"파리바게뜨(화곡3동점)","강서구","화곡동",2010,0,12
1,"뚜레쥬르(등촌역점)","강서구","등촌동",2010,0,12
1,"아벵브레드","강서구","내발산동",2010,0,12
1,"옛날빵집","강서구","내발산동",2011,0,11
1,"로아베이커리","마포구","서교동",2016,0,6
1,"빵굼터","강서구","염창동",2004,0,18
1,"파리바게뜨 전농동아점","동대문구","전농동",2012,0,10
1,"브레드원","동대문구","이문동",2013,0,9
1,"떡카페시혁(Tteok Cafe C.Hyuk)","동대문구","휘경동",2013,0,9
1,"레또르떼","마포구","연남동",2016,0,6
1,"소호커피&베이커리(SOHO Coffee&Bakery)","마포구","상암동",2016,0,6
1,"뚜레쥬르 양천향교역점","강서구","마곡동",2017,0,5
1,"리얼 베이커리카페 리베카","강서구","방화동",2017,0,5
1,"달퐁","강서구","방화동",2017,0,5
1,"파리바게뜨마곡힐스테이트","강서구","마곡동",2017,0,5
1,"도깨비 베이커리","강서구","마곡동",2017,0,5
1,"뚜레쥬르 가양역점","강서구","가양동",2017,0,5
1,"모모밀 베이커리","강서구","화곡동",2017,0,5
1,"스퀘어 이미","마포구","동교동",2013,0,9
1,"브레댄코(bread&co)마포역점","마포구","도화동",2016,0,6
1,"딩가케이크(DingaCake)","마포구","연남동",2016,0,6
1,"그랑프리베이커리","강동구","천호동",2008,0,14
1,"밀종베이커리","마포구","성산동",2014,0,8
1,"행운식품롯데몰","강서구","방화동",2011,0,11
1,"안스베이커리","강서구","방화동",2011,0,11
1,"던킨도너츠강동구청점","강동구","성내동",2005,0,17
1,"파리바게트성내점","강동구","성내동",1997,0,25
1,"라베이크","강동구","명일동",2014,0,8
1,"베이커리휴고","강동구","명일동",2014,0,8
1,"엣지브라운(Edge Brown)","강서구","화곡동",2017,0,5
1,"빵장수 단팥방 우장산점","강서구","화곡동",2017,0,5
1,"하코카빔","강서구","방화동",2018,0,4
1,"미미헌브레드","강서구","방화동",2018,0,4
1,"마므레","강서구","마곡동",2018,0,4
1,"마타디베이커리 방화역점","강서구","방화동",2014,0,8
1,"파리바게뜨 마곡사거리점","강서구","마곡동",2015,0,7
1,"브레드 더 밀","강서구","마곡동",2015,0,7
1,"즉석빵집","강서구","화곡동",2015,0,7
1,"파리바게트강서하이웨이점","강서구","등촌동",2009,0,13
1,"베이커리(BAKERY)","강동구","천호동",2011,0,11
1,"파리바게트 강일리버파크점","강동구","강일동",2011,0,11
1,"뚜레쥬르길동역점","강동구","길동",1999,0,23
1,"라베이크","강동구","암사동",2014,0,8
1,"파리바게뜨","강동구","암사동",2008,0,14
1,"블랑(Blanc)","마포구","동교동",2012,0,10
1,"몽블랑제베이커리상암점","마포구","상암동",2012,0,10
1,"빠띠시에","마포구","상암동",2014,0,8
1,"뚜레쥬르공덕역점","마포구","공덕동",2005,0,17
1,"파리바게트","마포구","성산동",2005,0,17
1,"파리바게트동답한신","동대문구","장안동",2004,0,18
1,"빠네렌토((PANE LENTO)","강동구","명일동",2015,0,7
1,"곰세마리 수제식빵 전문점","강서구","염창동",2016,0,6
1,"아빠와 아들","강서구","방화동",2016,0,6
1,"빵사랑 베이커리","강서구","외발산동",2016,0,6
1,"뚜레쥬르 마곡역 홈앤쇼핑점","강서구","마곡동",2017,0,5
1,"라오제대만대왕카스테라","강서구","방화동",2017,0,5
1,"떡가게 종춘","강서구","방화동",2017,0,5
1,"일빠네(il pane)","강서구","방화동",2017,0,5
1,"마미갸또강서","강서구","등촌동",2017,0,5
1,"미미헌브레드","강서구","방화동",2018,0,4
1,"갓브레드","강서구","마곡동",2018,0,4
